data_ulist_id,link,name,country,battle_rating,silver,rank,vehicle_category,type,required_exp
jp_halftrack_m16,https://wiki.warthunder.ru/unit/jp_halftrack_m16,▅M16 MGMC,japan,2.7,16000,II,Наземная техника,vehicle,9200
jp_icv_prototype,https://wiki.warthunder.ru/unit/jp_icv_prototype,RCV (P),japan,9.7,,VII,Наземная техника,vehicle,
jp_icv_ifv_prototype,https://wiki.warthunder.ru/unit/jp_icv_ifv_prototype,ICV (P),japan,9.7,710000,VII,Наземная техника,vehicle,260000
it_m44,https://wiki.warthunder.ru/unit/it_m44,▄M44,italy,4.0,76000,III,Наземная техника,vehicle,26000
it_pzh_2000_hu,https://wiki.warthunder.ru/unit/it_pzh_2000_hu,PzH 2000HU,italy,7.7,,V,Наземная техника,vehicle,
jp_type_2_ka_mi,https://wiki.warthunder.ru/unit/jp_type_2_ka_mi,Ka-Mi,japan,1.0,700,I,Наземная техника,vehicle,2900
jp_m24_chaffee,https://wiki.warthunder.ru/unit/jp_m24_chaffee,▅M24,japan,3.7,47000,III,Наземная техника,vehicle,18000
jp_m4a3e8_76w_sherman,https://wiki.warthunder.ru/unit/jp_m4a3e8_76w_sherman,▅M4A3 (76) W,japan,5.7,155000,IV,Наземная техника,vehicle,46000
jp_m41_walker_bulldog,https://wiki.warthunder.ru/unit/jp_m41_walker_bulldog,▅M41A1,japan,6.3,185000,IV,Наземная техника,vehicle,54000
jp_type_60_sprg,https://wiki.warthunder.ru/unit/jp_type_60_sprg,Type 60 SPRG (C),japan,6.7,200000,IV,Наземная техника,vehicle,63000
jp_type_60_atm,https://wiki.warthunder.ru/unit/jp_type_60_atm,Type 60 ATM,japan,6.7,210000,IV,Наземная техника,vehicle,35000
jp_type_87_rcv,https://wiki.warthunder.ru/unit/jp_type_87_rcv,Type 87 RCV,japan,9.0,450000,VI,Наземная техника,vehicle,160000
jp_type_10_prototype,https://wiki.warthunder.ru/unit/jp_type_10_prototype,TKX (P),japan,11.7,830000,VII,Наземная техника,vehicle,300000
jp_type_2_ho_i,https://wiki.warthunder.ru/unit/jp_type_2_ho_i,Ho-I,japan,2.0,6300,I,Наземная техника,vehicle,5900
jp_type_1_chi_he,https://wiki.warthunder.ru/unit/jp_type_1_chi_he,Chi-He,japan,2.7,16000,II,Наземная техника,vehicle,9200
jp_type_3_chi_nu,https://wiki.warthunder.ru/unit/jp_type_3_chi_nu,Chi-Nu,japan,3.3,47000,III,Наземная техника,vehicle,18000
jp_type_4_chi_to,https://wiki.warthunder.ru/unit/jp_type_4_chi_to,Chi-To,japan,4.7,105000,III,Наземная техника,vehicle,33000
jp_type_4_chi_to_late,https://wiki.warthunder.ru/unit/jp_type_4_chi_to_late,Chi-To Late,japan,4.7,135000,III,Наземная техника,vehicle,20000
jp_type_5_chi_ri,https://wiki.warthunder.ru/unit/jp_type_5_chi_ri,Chi-Ri,japan,5.0,135000,III,Наземная техника,vehicle,40000
jp_st_a1,https://wiki.warthunder.ru/unit/jp_st_a1,ST-A1,japan,6.3,185000,IV,Наземная техника,vehicle,54000
jp_st_a2,https://wiki.warthunder.ru/unit/jp_st_a2,ST-A2,japan,6.3,200000,IV,Наземная техника,vehicle,31000
jp_type_61,https://wiki.warthunder.ru/unit/jp_type_61,Type 61,japan,6.7,200000,IV,Наземная техника,vehicle,63000
jp_st_a3,https://wiki.warthunder.ru/unit/jp_st_a3,ST-A3,japan,6.7,210000,IV,Наземная техника,vehicle,35000
jp_m47_patton_ii,https://wiki.warthunder.ru/unit/jp_m47_patton_ii,▅M47,japan,7.3,270000,V,Наземная техника,vehicle,95000
jp_st_b1,https://wiki.warthunder.ru/unit/jp_st_b1,STB-2,japan,8.3,300000,V,Наземная техника,vehicle,105000
jp_type_74_c,https://wiki.warthunder.ru/unit/jp_type_74_c,Type 74 (C),japan,8.3,340000,V,Наземная техника,vehicle,61000
jp_type_74,https://wiki.warthunder.ru/unit/jp_type_74,Type 74 (E),japan,9.0,520000,VI,Наземная техника,vehicle,190000
jp_type_74_f,https://wiki.warthunder.ru/unit/jp_type_74_f,Type 74 (F),japan,9.0,620000,VI,Наземная техника,vehicle,110000
jp_type_10,https://wiki.warthunder.ru/unit/jp_type_10,Type 10,japan,12.0,1080000,VIII,Наземная техника,vehicle,400000
jp_tkx_prot,https://wiki.warthunder.ru/unit/jp_tkx_prot,TKX,japan,12.0,1100000,VIII,Наземная техника,vehicle,200000
jp_type_4_ho_ro,https://wiki.warthunder.ru/unit/jp_type_4_ho_ro,Ho-Ro,japan,1.3,700,I,Наземная техника,vehicle,2900
jp_type_3_ho_ni_i,https://wiki.warthunder.ru/unit/jp_type_3_ho_ni_i,Ho-Ni I,japan,2.0,10000,II,Наземная техника,vehicle,7900
jp_type_3_ho_ni_iii,https://wiki.warthunder.ru/unit/jp_type_3_ho_ni_iii,Ho-Ni III,japan,2.3,16000,II,Наземная техника,vehicle,4600
jp_navy_120mm_spg,https://wiki.warthunder.ru/unit/jp_navy_120mm_spg,Chi-Ha LG,japan,2.7,16000,II,Наземная техника,vehicle,9200
jp_type_5_na_to,https://wiki.warthunder.ru/unit/jp_type_5_na_to,Na-To,japan,3.3,47000,III,Наземная техника,vehicle,18000
jp_m36b2_jgsdf,https://wiki.warthunder.ru/unit/jp_m36b2_jgsdf,▅M36,japan,5.7,155000,IV,Наземная техника,vehicle,46000
jp_type_75,https://wiki.warthunder.ru/unit/jp_type_75,Type 75 SPH,japan,6.3,200000,IV,Наземная техника,vehicle,63000
jp_type_5_ho_ri_production,https://wiki.warthunder.ru/unit/jp_type_5_ho_ri_production,Ho-Ri Production,japan,7.3,270000,V,Наземная техника,vehicle,95000
jp_type_16_mcv_prot,https://wiki.warthunder.ru/unit/jp_type_16_mcv_prot,Type 16 (P),japan,9.3,520000,VI,Наземная техника,vehicle,190000
jp_type_16,https://wiki.warthunder.ru/unit/jp_type_16,Type 16,japan,9.7,710000,VII,Наземная техника,vehicle,260000
jp_m19,https://wiki.warthunder.ru/unit/jp_m19,▅M19A1,japan,4.0,47000,III,Наземная техника,vehicle,18000
jp_m42_duster,https://wiki.warthunder.ru/unit/jp_m42_duster,▅M42,japan,4.0,76000,III,Наземная техника,vehicle,26000
jp_sub_i_ii_20mm,https://wiki.warthunder.ru/unit/jp_sub_i_ii_20mm,SUB-I-II,japan,5.3,155000,IV,Наземная техника,vehicle,46000
jp_type_87,https://wiki.warthunder.ru/unit/jp_type_87,Type 87,japan,8.3,380000,VI,Наземная техника,vehicle,135000
jp_type_81_tansam,https://wiki.warthunder.ru/unit/jp_type_81_tansam,Type 81 (C),japan,11.7,830000,VII,Наземная техника,vehicle,300000
jp_type_1_chi_he_5th_regiment,https://wiki.warthunder.ru/unit/jp_type_1_chi_he_5th_regiment,Chi-He (5th Regiment),japan,2.7,,II,Наземная техника,vehicle,
jp_type_3_chi_nu_75cm_type_5,https://wiki.warthunder.ru/unit/jp_type_3_chi_nu_75cm_type_5,Chi-Nu II,japan,4.3,,III,Наземная техника,vehicle,
jp_pzkpfw_vi_ausf_e_tiger,https://wiki.warthunder.ru/unit/jp_pzkpfw_vi_ausf_e_tiger,▅Heavy Tank No.6,japan,6.0,,IV,Наземная техника,vehicle,
jp_type_5_ho_ri_prototype,https://wiki.warthunder.ru/unit/jp_type_5_ho_ri_prototype,Ho-Ri Prototype,japan,6.7,,IV,Наземная техника,vehicle,
jp_type_75_mlrs,https://wiki.warthunder.ru/unit/jp_type_75_mlrs,Type 75 MLRS,japan,7.0,,V,Наземная техника,vehicle,
jp_type_16_mod,https://wiki.warthunder.ru/unit/jp_type_16_mod,Type 16 (FPS),japan,9.3,,VI,Наземная техника,vehicle,
jp_type_3_ka_chi,https://wiki.warthunder.ru/unit/jp_type_3_ka_chi,Ka-Chi,japan,2.0,,I,Наземная техника,vehicle,
jp_type_74_mod_g_kai,https://wiki.warthunder.ru/unit/jp_type_74_mod_g_kai,Type 74 (G),japan,9.3,,VI,Наземная техника,vehicle,
jp_m44,https://wiki.warthunder.ru/unit/jp_m44,▅M44,japan,4.0,76000,III,Наземная техника,vehicle,26000
jp_type_74_red_star,https://wiki.warthunder.ru/unit/jp_type_74_red_star,Type 74 Red Star,japan,8.3,,V,Наземная техника,vehicle,
sw_ikv_91,https://wiki.warthunder.ru/unit/sw_ikv_91,Ikv 91,sweden,8.0,270000,V,Наземная техника,vehicle,95000
sw_itpsv_90,https://wiki.warthunder.ru/unit/sw_itpsv_90,ItPsV Leopard,sweden,8.7,450000,VI,Наземная техника,vehicle,160000
sw_lvkv_90c,https://wiki.warthunder.ru/unit/sw_lvkv_90c,Lvkv 9040C,sweden,10.3,830000,VII,Наземная техника,vehicle,300000
sw_lvrbv_701,https://wiki.warthunder.ru/unit/sw_lvrbv_701,Lvrbv 701,sweden,9.7,620000,VI,Наземная техника,vehicle,220000
jp_type_95_ha_go,https://wiki.warthunder.ru/unit/jp_type_95_ha_go,Ha-Go,japan,1.0,0,I,Наземная техника,vehicle,
jp_type_98_ke_ni,https://wiki.warthunder.ru/unit/jp_type_98_ke_ni,Ke-Ni,japan,1.0,0,I,Наземная техника,vehicle,
jp_type_87_rcv_prot,https://wiki.warthunder.ru/unit/jp_type_87_rcv_prot,Type 87 RCV (P),japan,7.7,300000,V,Наземная техника,vehicle,105000
jp_type_89,https://wiki.warthunder.ru/unit/jp_type_89,Type 89,japan,9.0,520000,VI,Наземная техника,vehicle,94000
jp_type_89b_i_go_otsu,https://wiki.warthunder.ru/unit/jp_type_89b_i_go_otsu,I-Go Ko,japan,1.0,0,I,Наземная техника,vehicle,
jp_type_97_chi_ha,https://wiki.warthunder.ru/unit/jp_type_97_chi_ha,Chi-Ha,japan,1.3,700,I,Наземная техника,vehicle,2900
jp_type_97_kai,https://wiki.warthunder.ru/unit/jp_type_97_kai,Chi-Ha Kai,japan,2.3,10000,II,Наземная техника,vehicle,7900
jp_type_90,https://wiki.warthunder.ru/unit/jp_type_90,Type 90,japan,11.3,830000,VII,Наземная техника,vehicle,300000
jp_type_90b,https://wiki.warthunder.ru/unit/jp_type_90b,Type 90 (B),japan,11.3,950000,VII,Наземная техника,vehicle,175000
jp_type_99,https://wiki.warthunder.ru/unit/jp_type_99,Type 99,japan,7.3,240000,V,Наземная техника,vehicle,82000
jp_type_94,https://wiki.warthunder.ru/unit/jp_type_94,Type 94,japan,1.3,700,I,Наземная техника,vehicle,2900
jp_type_98_ta_se,https://wiki.warthunder.ru/unit/jp_type_98_ta_se,Ta-Se,japan,1.7,2100,I,Наземная техника,vehicle,4000
jp_type_95_so_ki,https://wiki.warthunder.ru/unit/jp_type_95_so_ki,So-Ki,japan,3.0,32000,II,Наземная техника,vehicle,14000
jp_type_93,https://wiki.warthunder.ru/unit/jp_type_93,Type 93,japan,9.3,710000,VII,Наземная техника,vehicle,260000
jp_type_95_ha_go_commander,https://wiki.warthunder.ru/unit/jp_type_95_ha_go_commander,Ha-Go Commander,japan,1.0,,I,Наземная техника,vehicle,
jp_type_95_heavy,https://wiki.warthunder.ru/unit/jp_type_95_heavy,Ro-Go,japan,1.3,,I,Наземная техника,vehicle,
jp_type_97_chi_ha_12cm,https://wiki.warthunder.ru/unit/jp_type_97_chi_ha_12cm,Chi-Ha Short Gun,japan,1.7,,II,Наземная техника,vehicle,
jp_type_90b_camo,https://wiki.warthunder.ru/unit/jp_type_90b_camo,"Type 90 (B) ""Fuji""",japan,11.3,,VII,Наземная техника,vehicle,
jp_type_97_kai_td,https://wiki.warthunder.ru/unit/jp_type_97_kai_td,Chi-Ha Kai TD,japan,2.3,,II,Наземная техника,vehicle,
sw_bt_42,https://wiki.warthunder.ru/unit/sw_bt_42,BT-42,sweden,1.7,2100,I,Наземная техника,vehicle,4000
sw_landsverk_ush_405,https://wiki.warthunder.ru/unit/sw_landsverk_ush_405,U-SH 405,sweden,8.0,300000,V,Наземная техника,vehicle,105000
sw_ikv_91_105,https://wiki.warthunder.ru/unit/sw_ikv_91_105,Ikv 91-105,sweden,9.0,450000,VI,Наземная техника,vehicle,160000
sw_cv_9030_fin,https://wiki.warthunder.ru/unit/sw_cv_9030_fin,CV 9030FIN,sweden,9.3,520000,VI,Наземная техника,vehicle,190000
sw_cv_90120,https://wiki.warthunder.ru/unit/sw_cv_90120,CV 90120,sweden,11.7,1080000,VIII,Наземная техника,vehicle,400000
sw_lago_1,https://wiki.warthunder.ru/unit/sw_lago_1,Lago I,sweden,2.7,16000,II,Наземная техника,vehicle,9200
sw_l_62_anti_ii,https://wiki.warthunder.ru/unit/sw_l_62_anti_ii,L-62 ANTI II,sweden,3.3,47000,III,Наземная техника,vehicle,18000
sw_lvkv_42,https://wiki.warthunder.ru/unit/sw_lvkv_42,Lvkv 42,sweden,4.7,155000,IV,Наземная техника,vehicle,46000
sw_landsverk_ush_204_gk,https://wiki.warthunder.ru/unit/sw_landsverk_ush_204_gk,U-SH 204 GK,sweden,5.3,185000,IV,Наземная техника,vehicle,54000
sw_asrad_r,https://wiki.warthunder.ru/unit/sw_asrad_r,ASRAD-R,sweden,10.3,950000,VII,Наземная техника,vehicle,175000
sw_crotale_ng,https://wiki.warthunder.ru/unit/sw_crotale_ng,ItO 90M,sweden,12.0,1080000,VIII,Наземная техника,vehicle,400000
sw_ikv_72,https://wiki.warthunder.ru/unit/sw_ikv_72,Ikv 72,sweden,1.7,700,I,Наземная техника,vehicle,2900
sw_ikv_103,https://wiki.warthunder.ru/unit/sw_ikv_103,Ikv 103,sweden,4.0,105000,III,Наземная техника,vehicle,17000
sw_bkan_1c,https://wiki.warthunder.ru/unit/sw_bkan_1c,Bkan 1C,sweden,6.7,210000,IV,Наземная техника,vehicle,71000
sw_a_34_comet,https://wiki.warthunder.ru/unit/sw_a_34_comet,▄Comet I,sweden,5.3,135000,III,Наземная техника,vehicle,20000
sw_charioteer_mk_7,https://wiki.warthunder.ru/unit/sw_charioteer_mk_7,▄Charioteer Mk.VII,sweden,6.3,210000,IV,Наземная техника,vehicle,71000
sw_leopard_2a4_fin,https://wiki.warthunder.ru/unit/sw_leopard_2a4_fin,▄Leopard 2A4,sweden,10.7,830000,VII,Наземная техника,vehicle,300000
sw_leopard_2a6nl,https://wiki.warthunder.ru/unit/sw_leopard_2a6nl,▄Leopard 2A6,sweden,12.0,1080000,VIII,Наземная техника,vehicle,400000
sw_ikv_73,https://wiki.warthunder.ru/unit/sw_ikv_73,Ikv 73,sweden,2.7,,II,Наземная техника,vehicle,
sw_kungstiger,https://wiki.warthunder.ru/unit/sw_kungstiger,Kungstiger,sweden,6.7,,IV,Наземная техника,vehicle,
sw_leopard_1a5no,https://wiki.warthunder.ru/unit/sw_leopard_1a5no,Leopard 1A5NO2,sweden,9.3,,VI,Наземная техника,vehicle,
sw_cv_9035_dk,https://wiki.warthunder.ru/unit/sw_cv_9035_dk,CV 9035DK,sweden,9.7,,VI,Наземная техника,vehicle,
sw_cv_90105_tml,https://wiki.warthunder.ru/unit/sw_cv_90105_tml,CV 90105,sweden,10.3,,VII,Наземная техника,vehicle,
sw_k9_vidar,https://wiki.warthunder.ru/unit/sw_k9_vidar,VIDAR,sweden,8.0,,V,Наземная техника,vehicle,
sw_kv_1_1942_fin,https://wiki.warthunder.ru/unit/sw_kv_1_1942_fin,▄KV-1 m1942,sweden,4.7,,III,Наземная техника,vehicle,
sw_bmp_2md,https://wiki.warthunder.ru/unit/sw_bmp_2md,BMP-2MD,sweden,8.7,,VI,Наземная техника,vehicle,
sw_cv_90_mk4,https://wiki.warthunder.ru/unit/sw_cv_90_mk4,CV 90 Mk.IV,sweden,10.7,1080000,VIII,Наземная техника,vehicle,400000
sw_pbv_501,https://wiki.warthunder.ru/unit/sw_pbv_501,Pbv 501,sweden,6.7,210000,IV,Наземная техника,vehicle,71000
sw_pvkv_ii,https://wiki.warthunder.ru/unit/sw_pvkv_ii,Pvkv II,sweden,4.0,76000,III,Наземная техника,vehicle,26000
sw_strv_m31,https://wiki.warthunder.ru/unit/sw_strv_m31,Strv m/31,sweden,1.0,0,I,Наземная техника,vehicle,
sw_strv_m41_s2,https://wiki.warthunder.ru/unit/sw_strv_m41_s2,Strv m/41 S-II,sweden,2.7,16000,II,Наземная техника,vehicle,9200
sw_pvkv_iii,https://wiki.warthunder.ru/unit/sw_pvkv_iii,Pvkv III,sweden,3.3,32000,II,Наземная техника,vehicle,14000
sw_strf_90b,https://wiki.warthunder.ru/unit/sw_strf_90b,Strf 9040B,sweden,9.7,620000,VI,Наземная техника,vehicle,110000
sw_strf_90c,https://wiki.warthunder.ru/unit/sw_strf_90c,Strf 9040C,sweden,10.3,830000,VII,Наземная техника,vehicle,300000
sw_strv_m38,https://wiki.warthunder.ru/unit/sw_strv_m38,Strv m/38,sweden,1.0,0,I,Наземная техника,vehicle,
sw_strv_m40l,https://wiki.warthunder.ru/unit/sw_strv_m40l,Strv m/40L,sweden,2.0,6300,I,Наземная техника,vehicle,5900
sw_strv_m42_eh,https://wiki.warthunder.ru/unit/sw_strv_m42_eh,Strv m/42 EH,sweden,2.7,22000,II,Наземная техника,vehicle,11000
sw_pvkv_iv,https://wiki.warthunder.ru/unit/sw_pvkv_iv,Pvkv IV,sweden,3.0,47000,III,Наземная техника,vehicle,18000
sw_strv_m42_delat_torn,https://wiki.warthunder.ru/unit/sw_strv_m42_delat_torn,Strv m/42 DT,sweden,5.0,105000,III,Наземная техника,vehicle,33000
sw_strv_74,https://wiki.warthunder.ru/unit/sw_strv_74,Strv 74,sweden,5.7,200000,IV,Наземная техника,vehicle,63000
sw_strv_81,https://wiki.warthunder.ru/unit/sw_strv_81,Strv 81,sweden,7.7,270000,V,Наземная техника,vehicle,95000
sw_strv_101,https://wiki.warthunder.ru/unit/sw_strv_101,Strv 101,sweden,8.0,300000,V,Наземная техника,vehicle,105000
sw_strv_103a,https://wiki.warthunder.ru/unit/sw_strv_103a,Strv 103A,sweden,8.0,340000,V,Наземная техника,vehicle,61000
sw_strv_104,https://wiki.warthunder.ru/unit/sw_strv_104,Strv 104,sweden,8.7,450000,VI,Наземная техника,vehicle,160000
sw_strv_103c,https://wiki.warthunder.ru/unit/sw_strv_103c,Strv 103С,sweden,9.0,520000,VI,Наземная техника,vehicle,94000
sw_strv_105,https://wiki.warthunder.ru/unit/sw_strv_105,Strv 105,sweden,9.3,620000,VI,Наземная техника,vehicle,220000
sw_strv_121,https://wiki.warthunder.ru/unit/sw_strv_121,Strv 121,sweden,10.7,830000,VII,Наземная техника,vehicle,300000
sw_strv_122,https://wiki.warthunder.ru/unit/sw_strv_122,Strv 122A,sweden,12.0,1080000,VIII,Наземная техника,vehicle,400000
sw_strv_122b_plss,https://wiki.warthunder.ru/unit/sw_strv_122b_plss,Strv 122B PLSS,sweden,12.0,1100000,VIII,Наземная техника,vehicle,200000
sw_strv_122b_plus,https://wiki.warthunder.ru/unit/sw_strv_122b_plus,Strv 122B+,sweden,12.0,1100000,VIII,Наземная техника,vehicle,410000
sw_pvlvv_fm42,https://wiki.warthunder.ru/unit/sw_pvlvv_fm42,Pvlvv fm/42,sweden,1.7,2100,I,Наземная техника,vehicle,4000
sw_pbv_301,https://wiki.warthunder.ru/unit/sw_pbv_301,Pbv 301,sweden,2.3,10000,II,Наземная техника,vehicle,7900
sw_tgdgb_m40_lv,https://wiki.warthunder.ru/unit/sw_tgdgb_m40_lv,Lvtdgb m/40,sweden,2.7,16000,II,Наземная техника,vehicle,9200
sw_sav_m43_1944,https://wiki.warthunder.ru/unit/sw_sav_m43_1944,Sav m/43 (1944),sweden,1.7,2100,I,Наземная техника,vehicle,4000
sw_stormpjas_fm43_44,https://wiki.warthunder.ru/unit/sw_stormpjas_fm43_44,Spj fm/43-44,sweden,1.7,10000,II,Наземная техника,vehicle,7900
sw_sav_m43_1946,https://wiki.warthunder.ru/unit/sw_sav_m43_1946,Sav m/43 (1946),sweden,3.0,22000,II,Наземная техника,vehicle,11000
sw_pvkv_m43_1946,https://wiki.warthunder.ru/unit/sw_pvkv_m43_1946,Pvkv m/43 (1946),sweden,4.0,76000,III,Наземная техника,vehicle,26000
sw_pvkv_m43_1963,https://wiki.warthunder.ru/unit/sw_pvkv_m43_1963,Pvkv m/43 (1963),sweden,5.0,105000,III,Наземная техника,vehicle,33000
sw_pvrbv_551,https://wiki.warthunder.ru/unit/sw_pvrbv_551,Pvrbv 551,sweden,8.0,300000,V,Наземная техника,vehicle,105000
